Symbol,Date,Time,Bid Price,Bid Exchange,Bid Size,Ask Price,Ask Exchange,Ask Size
ITT,03/03/2014,10:59:13.752,43.17,Y,1,43.2,B,3
ITT,03/03/2014,10:59:17.287,43.16,P,1,43.2,B,3
ITT,03/03/2014,10:59:17.287,43.16,P,1,43.2,B,2
ITT,03/03/2014,10:59:17.288,43.16,P,1,43.2,B,3
ITT,03/03/2014,10:59:17.808,43.16,P,1,43.2,B,2
ITT,03/03/2014,10:59:22.801,43.17,T,1,43.2,B,2
ITT,03/03/2014,10:59:22.801,43.17,T,2,43.2,B,2
ITT,03/03/2014,10:59:22.801,43.17,T,3,43.2,B,2
ITT,03/03/2014,10:59:23.775,43.17,T,2,43.2,B,2
ITT,03/03/2014,10:59:23.827,43.17,T,1,43.2,B,2
ITT,03/03/2014,10:59:29.299,43.17,Y,2,43.2,B,2
ITT,03/03/2014,10:59:38.252,43.18,T,1,43.2,B,2
ITT,03/03/2014,10:59:38.252,43.18,T,2,43.2,B,2
ITT,03/03/2014,10:59:38.252,43.18,T,3,43.2,B,2
ITT,03/03/2014,10:59:38.325,43.18,T,2,43.2,B,2
ITT,03/03/2014,10:59:38.710,43.18,T,2,43.2,B,1
ITT,03/03/2014,10:59:39.208,43.18,T,2,43.22,Z,1
ITT,03/03/2014,10:59:39.276,43.18,T,1,43.22,Z,1
ITT,03/03/2014,10:59:45.946,43.18,B,2,43.22,Z,1
ITT,03/03/2014,10:59:50.535,43.19,T,1,43.22,Z,1
ITT,03/03/2014,10:59:50.536,43.19,T,2,43.22,Z,1
ITT,03/03/2014,10:59:50.625,43.19,T,1,43.22,Z,1
ITT,03/03/2014,11:00:01.382,43.19,N,2,43.22,Z,1
ITT,03/03/2014,11:00:37.676,43.18,C,1,43.22,Z,1
ITT,03/03/2014,11:00:37.676,43.18,C,1,43.21,T,1
ITT,03/03/2014,11:00:37.676,43.17,P,1,43.21,T,1
ITT,03/03/2014,11:00:37.682,43.17,P,1,43.2,P,1
ITT,03/03/2014,11:00:42.246,43.17,T,1,43.2,P,1
ITT,03/03/2014,11:00:42.247,43.17,T,1,43.19,N,1
ITT,03/03/2014,11:00:42.491,43.17,T,1,43.19,N,2
ITT,03/03/2014,11:00:42.690,43.17,T,1,43.19,N,1
ITT,03/03/2014,11:00:43.021,43.17,T,1,43.2,B,2
ITT,03/03/2014,11:00:43.022,43.17,T,1,43.2,B,3
ITT,03/03/2014,11:01:17.818,43.17,N,1,43.2,B,3
ITT,03/03/2014,11:01:17.818,43.17,N,1,43.19,T,1
ITT,03/03/2014,11:01:17.819,43.15,N,2,43.19,T,1
ITT,03/03/2014,11:01:17.820,43.15,N,2,43.18,T,1
ITT,03/03/2014,11:01:17.919,43.15,N,2,43.19,N,1
ITT,03/03/2014,11:01:18.110,43.15,N,2,43.18,N,1
ITT,03/03/2014,11:01:18.355,43.15,N,2,43.18,N,2
ITT,03/03/2014,11:01:20.257,43.15,N,2,43.18,N,3
ITT,03/03/2014,11:01:28.500,43.15,P,1,43.18,N,3
ITT,03/03/2014,11:01:28.501,43.15,P,1,43.17,T,1
ITT,03/03/2014,11:01:28.501,43.14,P,2,43.17,T,1
ITT,03/03/2014,11:01:28.501,43.14,P,2,43.17,T,2
ITT,03/03/2014,11:01:28.501,43.14,P,2,43.16,P,1
ITT,03/03/2014,11:01:28.506,43.14,P,2,43.17,N,1
ITT,03/03/2014,11:01:28.507,43.14,P,2,43.16,Z,1
ITT,03/03/2014,11:01:28.530,43.14,P,2,43.18,N,2
ITT,03/03/2014,11:01:28.536,43.14,P,2,43.18,N,3
ITT,03/03/2014,11:01:28.537,43.15,P,1,43.18,N,3
ITT,03/03/2014,11:01:28.615,43.15,T,1,43.18,N,3
ITT,03/03/2014,11:01:28.615,43.14,P,2,43.18,N,3
ITT,03/03/2014,11:01:29.502,43.14,P,2,43.18,N,2
ITT,03/03/2014,11:01:29.525,43.14,P,2,43.18,N,1
ITT,03/03/2014,11:01:29.526,43.14,P,2,43.18,B,2
ITT,03/03/2014,11:01:34.360,43.14,P,2,43.17,N,1
ITT,03/03/2014,11:01:34.371,43.14,P,2,43.17,N,2
ITT,03/03/2014,11:01:34.394,43.14,P,2,43.17,N,3
ITT,03/03/2014,11:01:34.395,43.14,P,2,43.17,N,4
ITT,03/03/2014,11:01:46.834,43.14,P,1,43.17,N,4
ITT,03/03/2014,11:01:46.837,43.14,P,1,43.16,N,1
ITT,03/03/2014,11:01:46.973,43.14,P,1,43.16,N,2
ITT,03/03/2014,11:01:47.375,43.13,P,1,43.16,N,2
ITT,03/03/2014,11:01:48.627,43.13,P,1,43.16,N,1
ITT,03/03/2014,11:01:48.628,43.13,P,1,43.15,Z,1
ITT,03/03/2014,11:01:48.664,43.13,P,1,43.16,P,1
ITT,03/03/2014,11:02:11.462,43.13,P,2,43.16,P,1
ITT,03/03/2014,11:02:16.589,43.14,P,1,43.16,P,1
ITT,03/03/2014,11:02:17.105,43.14,P,1,43.16,B,2
ITT,03/03/2014,11:02:17.106,43.15,P,1,43.16,B,2
ITT,03/03/2014,11:02:17.106,43.16,P,1,43.16,B,2
ITT,03/03/2014,11:02:17.125,43.16,P,1,43.19,N,1
ITT,03/03/2014,11:02:17.134,43.16,P,1,43.2,N,1
ITT,03/03/2014,11:02:17.135,43.16,P,1,43.2,N,2
ITT,03/03/2014,11:02:17.145,43.16,P,1,43.2,N,1
ITT,03/03/2014,11:02:17.254,43.16,C,1,43.2,N,1
ITT,03/03/2014,11:02:17.255,43.16,J,1,43.2,N,1
ITT,03/03/2014,11:02:17.473,43.16,J,1,43.19,N,1
ITT,03/03/2014,11:02:17.474,43.15,T,1,43.19,N,1
ITT,03/03/2014,11:02:17.474,43.15,T,1,43.2,N,1
ITT,03/03/2014,11:02:17.474,43.15,T,1,43.19,Y,1
ITT,03/03/2014,11:02:17.475,43.15,T,1,43.19,B,1
ITT,03/03/2014,11:02:17.476,43.15,T,1,43.2,N,1
ITT,03/03/2014,11:02:17.481,43.15,T,1,43.19,N,1
ITT,03/03/2014,11:02:17.626,43.15,J,1,43.19,N,1
ITT,03/03/2014,11:02:17.849,43.15,J,2,43.19,N,1
ITT,03/03/2014,11:02:18.067,43.15,J,1,43.19,N,1
ITT,03/03/2014,11:02:18.077,43.15,J,2,43.19,N,1
ITT,03/03/2014,11:02:18.096,43.15,J,2,43.21,K,2
ITT,03/03/2014,11:02:18.097,43.15,J,1,43.21,K,2
ITT,03/03/2014,11:02:18.098,43.15,B,3,43.21,K,2
ITT,03/03/2014,11:02:18.411,43.16,T,1,43.21,K,2
ITT,03/03/2014,11:02:18.411,43.16,T,2,43.21,K,2
ITT,03/03/2014,11:02:18.475,43.16,T,1,43.21,K,2
ITT,03/03/2014,11:02:19.838,43.16,T,1,43.21,K,1
ITT,03/03/2014,11:02:21.287,43.16,T,1,43.2,N,1
ITT,03/03/2014,11:02:22.462,43.16,T,1,43.21,B,1
ITT,03/03/2014,11:02:28.939,43.16,B,1,43.21,B,1
ITT,03/03/2014,11:02:28.940,43.15,N,2,43.21,B,1
ITT,03/03/2014,11:02:28.940,43.15,N,2,43.2,N,1
ITT,03/03/2014,11:02:28.953,43.15,N,2,43.21,B,1
ITT,03/03/2014,11:02:30.086,43.15,N,2,43.2,N,1
ITT,03/03/2014,11:02:30.194,43.15,N,2,43.21,B,1
ITT,03/03/2014,11:02:30.712,43.15,N,2,43.2,N,1
ITT,03/03/2014,11:02:31.074,43.15,N,2,43.21,Y,1
ITT,03/03/2014,11:02:31.075,43.15,N,2,43.21,N,1
ITT,03/03/2014,11:02:31.112,43.15,N,2,43.2,Y,1
ITT,03/03/2014,11:02:47.915,43.16,T,1,43.2,Y,1
ITT,03/03/2014,11:02:47.916,43.16,T,2,43.2,Y,1
ITT,03/03/2014,11:02:47.975,43.16,T,1,43.2,Y,1
ITT,03/03/2014,11:02:52.028,43.16,T,1,43.19,N,1
ITT,03/03/2014,11:02:52.826,43.16,T,1,43.2,Y,1
ITT,03/03/2014,11:02:52.827,43.16,T,1,43.23,T,1
ITT,03/03/2014,11:02:52.828,43.16,T,1,43.23,Y,1
ITT,03/03/2014,11:02:52.829,43.16,T,1,43.22,N,1
ITT,03/03/2014,11:02:52.833,43.16,T,1,43.21,N,1
ITT,03/03/2014,11:02:52.844,43.16,T,1,43.21,N,2
ITT,03/03/2014,11:02:54.169,43.16,T,1,43.2,N,1
ITT,03/03/2014,11:02:56.384,43.16,C,1,43.2,N,1
ITT,03/03/2014,11:02:56.384,43.16,Y,2,43.2,N,1
ITT,03/03/2014,11:03:07.197,43.16,Y,1,43.2,N,1
ITT,03/03/2014,11:03:07.197,43.16,B,2,43.2,N,1
ITT,03/03/2014,11:03:07.197,43.16,B,1,43.2,N,1
ITT,03/03/2014,11:03:07.197,43.16,J,1,43.2,N,1
ITT,03/03/2014,11:03:12.709,43.16,J,1,43.2,T,1
ITT,03/03/2014,11:03:12.710,43.16,J,1,43.21,N,1
ITT,03/03/2014,11:03:12.715,43.16,J,1,43.23,T,1
ITT,03/03/2014,11:03:12.717,43.16,J,1,43.23,N,1
ITT,03/03/2014,11:03:12.827,43.16,J,1,43.22,N,1
ITT,03/03/2014,11:03:13.304,43.17,T,1,43.22,N,1
ITT,03/03/2014,11:03:13.304,43.17,T,2,43.22,N,1
ITT,03/03/2014,11:03:13.324,43.17,T,2,43.23,Y,1
ITT,03/03/2014,11:03:13.325,43.17,T,2,43.23,N,1
ITT,03/03/2014,11:03:13.375,43.17,T,1,43.23,N,1
ITT,03/03/2014,11:03:14.040,43.17,T,1,43.22,N,1
ITT,03/03/2014,11:03:24.061,43.17,T,1,43.21,P,1
ITT,03/03/2014,11:03:24.061,43.17,T,1,43.21,P,2
ITT,03/03/2014,11:03:25.362,43.17,J,1,43.21,P,2
ITT,03/03/2014,11:03:26.239,43.17,J,1,43.21,P,1
ITT,03/03/2014,11:03:33.487,43.18,N,1,43.21,P,1
ITT,03/03/2014,11:03:39.807,43.17,C,1,43.21,P,1
ITT,03/03/2014,11:03:39.807,43.16,P,1,43.21,P,1
ITT,03/03/2014,11:03:39.823,43.16,P,1,43.18,Z,2
ITT,03/03/2014,11:04:01.674,43.16,T,1,43.18,Z,2
ITT,03/03/2014,11:04:10.557,43.16,T,1,43.18,T,1
ITT,03/03/2014,11:04:15.823,43.15,P,1,43.18,T,1
ITT,03/03/2014,11:04:15.823,43.15,P,1,43.17,T,1
ITT,03/03/2014,11:04:15.823,43.15,P,1,43.17,T,2
ITT,03/03/2014,11:04:15.824,43.15,P,1,43.17,T,1
ITT,03/03/2014,11:04:15.824,43.15,P,1,43.18,P,1
ITT,03/03/2014,11:04:20.502,43.14,N,1,43.18,P,1
ITT,03/03/2014,11:04:20.503,43.14,N,1,43.17,N,1
ITT,03/03/2014,11:04:20.516,43.14,N,1,43.18,N,3
ITT,03/03/2014,11:04:20.516,43.15,T,1,43.18,N,3
ITT,03/03/2014,11:04:20.529,43.15,T,1,43.17,P,1
ITT,03/03/2014,11:04:20.669,43.14,N,2,43.17,P,1
ITT,03/03/2014,11:04:22.674,43.14,N,1,43.17,P,1
ITT,03/03/2014,11:04:51.103,43.14,P,1,43.17,P,1
ITT,03/03/2014,11:05:04.791,43.14,T,1,43.17,P,1
ITT,03/03/2014,11:05:04.795,43.13,P,1,43.17,P,1
ITT,03/03/2014,11:05:04.799,43.13,P,1,43.16,T,1
ITT,03/03/2014,11:05:04.799,43.13,P,1,43.16,T,2
ITT,03/03/2014,11:05:04.805,43.12,T,1,43.16,T,2
ITT,03/03/2014,11:05:04.813,43.12,T,1,43.16,T,1
ITT,03/03/2014,11:05:04.813,43.13,T,1,43.16,T,1
ITT,03/03/2014,11:05:04.813,43.13,T,2,43.16,T,1
ITT,03/03/2014,11:05:04.813,43.13,T,3,43.16,T,1
ITT,03/03/2014,11:05:04.816,43.13,T,2,43.16,T,1
ITT,03/03/2014,11:05:04.816,43.13,T,1,43.16,T,1
ITT,03/03/2014,11:05:04.819,43.13,T,2,43.16,T,1
ITT,03/03/2014,11:05:04.876,43.13,T,1,43.16,T,1
ITT,03/03/2014,11:05:04.929,43.13,T,1,43.16,T,2
ITT,03/03/2014,11:05:05.575,43.13,T,1,43.16,T,1
ITT,03/03/2014,11:05:05.576,43.14,N,1,43.16,T,1
ITT,03/03/2014,11:05:05.595,43.13,T,1,43.16,T,1
ITT,03/03/2014,11:05:05.827,43.13,N,1,43.16,T,1
ITT,03/03/2014,11:05:06.508,43.12,T,1,43.16,T,1
ITT,03/03/2014,11:05:07.154,43.12,T,1,43.15,N,1
ITT,03/03/2014,11:05:07.279,43.12,T,1,43.15,T,1
ITT,03/03/2014,11:05:07.279,43.13,T,1,43.15,T,1
ITT,03/03/2014,11:05:07.280,43.13,T,2,43.15,T,1
ITT,03/03/2014,11:05:07.280,43.13,T,2,43.16,B,1
ITT,03/03/2014,11:05:07.280,43.14,T,1,43.16,B,1
ITT,03/03/2014,11:05:07.280,43.14,T,2,43.16,B,1
ITT,03/03/2014,11:05:07.280,43.14,T,3,43.16,B,1
ITT,03/03/2014,11:05:07.280,43.14,T,4,43.16,B,1
ITT,03/03/2014,11:05:07.280,43.14,T,5,43.16,B,1
ITT,03/03/2014,11:05:07.280,43.15,P,1,43.16,B,1
ITT,03/03/2014,11:05:07.431,43.15,T,1,43.16,B,1
ITT,03/03/2014,11:05:07.431,43.14,T,1,43.16,B,1
ITT,03/03/2014,11:05:15.939,43.13,N,1,43.16,B,1
ITT,03/03/2014,11:05:15.940,43.11,Y,1,43.16,B,1
ITT,03/03/2014,11:05:15.947,43.12,N,1,43.16,B,1
ITT,03/03/2014,11:05:16.053,43.14,N,1,43.16,B,1
ITT,03/03/2014,11:05:42.032,43.14,P,1,43.16,B,1
ITT,03/03/2014,11:05:42.032,43.12,T,1,43.16,B,1
ITT,03/03/2014,11:05:42.548,43.13,N,1,43.16,B,1
ITT,03/03/2014,11:06:09.408,43.12,P,1,43.16,B,1
ITT,03/03/2014,11:06:09.521,43.12,P,1,43.15,N,1
ITT,03/03/2014,11:06:20.013,43.1,C,1,43.15,N,1
ITT,03/03/2014,11:06:20.014,43.09,N,2,43.15,N,1
ITT,03/03/2014,11:06:20.022,43.09,N,2,43.15,N,2
ITT,03/03/2014,11:06:20.047,43.09,N,2,43.15,N,1
ITT,03/03/2014,11:06:20.050,43.09,N,3,43.15,N,1
ITT,03/03/2014,11:06:20.096,43.09,N,3,43.15,B,1
ITT,03/03/2014,11:06:20.180,43.09,N,1,43.15,B,1
ITT,03/03/2014,11:06:20.235,43.09,P,1,43.15,B,1
ITT,03/03/2014,11:06:20.238,43.09,P,1,43.14,N,1
ITT,03/03/2014,11:06:20.282,43.1,N,1,43.14,N,1
ITT,03/03/2014,11:06:20.291,43.1,N,1,43.14,T,1
ITT,03/03/2014,11:06:20.306,43.1,Y,2,43.14,T,1
ITT,03/03/2014,11:06:20.307,43.1,Y,1,43.14,T,1
ITT,03/03/2014,11:06:20.307,43.1,B,1,43.14,T,1
ITT,03/03/2014,11:06:20.312,43.09,P,1,43.14,T,1
ITT,03/03/2014,11:06:20.329,43.1,N,1,43.14,T,1
ITT,03/03/2014,11:06:21.169,43.11,N,1,43.14,T,1
ITT,03/03/2014,11:06:21.277,43.11,N,1,43.14,N,1
ITT,03/03/2014,11:06:21.684,43.1,T,1,43.14,N,1
ITT,03/03/2014,11:06:23.194,43.1,T,1,43.13,N,1
ITT,03/03/2014,11:06:25.336,43.1,T,1,43.13,T,1
ITT,03/03/2014,11:06:25.336,43.11,N,1,43.13,T,1
ITT,03/03/2014,11:06:25.363,43.1,T,1,43.13,T,1
ITT,03/03/2014,11:06:43.239,43.09,P,1,43.13,T,1
ITT,03/03/2014,11:06:43.239,43.09,P,1,43.12,T,1
ITT,03/03/2014,11:06:43.239,43.09,P,1,43.12,T,2
ITT,03/03/2014,11:06:43.243,43.09,P,1,43.12,T,1
ITT,03/03/2014,11:06:43.243,43.09,P,1,43.12,Y,1
ITT,03/03/2014,11:06:43.243,43.09,P,1,43.13,N,3
ITT,03/03/2014,11:06:43.254,43.09,P,1,43.12,N,1
ITT,03/03/2014,11:06:43.257,43.08,C,1,43.12,N,1
ITT,03/03/2014,11:06:43.258,43.05,D,5,43.12,N,1
ITT,03/03/2014,11:06:43.259,43.06,N,1,43.12,N,1
ITT,03/03/2014,11:06:43.267,43.07,N,1,43.12,N,1
ITT,03/03/2014,11:06:43.442,43.07,N,1,43.12,N,2
ITT,03/03/2014,11:06:43.451,43.07,N,1,43.12,N,3
ITT,03/03/2014,11:06:44.509,43.06,Y,1,43.12,N,3
ITT,03/03/2014,11:06:44.534,43.06,Y,1,43.07,T,2
ITT,03/03/2014,11:06:44.534,43.06,N,1,43.07,T,2
ITT,03/03/2014,11:06:44.537,43.06,N,1,43.1,Y,1
ITT,03/03/2014,11:06:44.537,43.06,N,1,43.11,N,1
ITT,03/03/2014,11:06:44.537,43.06,N,2,43.11,N,1
ITT,03/03/2014,11:06:44.537,43.06,N,2,43.1,B,1
ITT,03/03/2014,11:06:44.538,43.06,N,2,43.11,N,1
ITT,03/03/2014,11:06:44.538,43.07,N,1,43.11,N,1
ITT,03/03/2014,11:06:44.539,43.06,N,1,43.11,N,1
ITT,03/03/2014,11:06:44.539,43.05,T,2,43.11,N,1
ITT,03/03/2014,11:06:44.575,43.06,B,1,43.11,N,1
ITT,03/03/2014,11:06:44.585,43.07,N,1,43.11,N,1
ITT,03/03/2014,11:06:44.589,43.07,N,1,43.11,Y,3
ITT,03/03/2014,11:06:44.590,43.07,N,1,43.11,Y,2
ITT,03/03/2014,11:06:44.590,43.07,N,1,43.11,Y,1
ITT,03/03/2014,11:06:44.591,43.07,N,1,43.11,B,2
ITT,03/03/2014,11:06:44.591,43.07,N,1,43.11,B,1
ITT,03/03/2014,11:06:44.591,43.07,N,1,43.12,N,3
ITT,03/03/2014,11:06:44.923,43.06,N,2,43.12,N,3
ITT,03/03/2014,11:06:44.924,43.06,N,3,43.12,N,3
ITT,03/03/2014,11:06:47.322,43.07,N,1,43.12,N,3
ITT,03/03/2014,11:06:47.476,43.06,N,2,43.12,N,3
ITT,03/03/2014,11:06:47.496,43.06,N,1,43.12,N,3
ITT,03/03/2014,11:06:48.826,43.05,T,1,43.12,N,3
ITT,03/03/2014,11:06:48.826,43.05,Y,1,43.12,N,3
ITT,03/03/2014,11:06:48.833,43.05,Y,1,43.11,K,1
ITT,03/03/2014,11:06:48.833,43.05,Y,1,43.11,K,2
ITT,03/03/2014,11:06:48.912,43.06,N,1,43.11,K,2
ITT,03/03/2014,11:06:48.913,43.06,N,1,43.11,K,1
ITT,03/03/2014,11:06:49.022,43.05,Y,1,43.11,K,1
ITT,03/03/2014,11:06:49.027,43.05,Y,1,43.11,Y,2
ITT,03/03/2014,11:06:49.209,43.05,Y,1,43.1,N,1
ITT,03/03/2014,11:06:49.562,43.05,N,1,43.1,N,1
ITT,03/03/2014,11:06:50.963,43.05,N,1,43.1,N,2
ITT,03/03/2014,11:06:50.964,43.05,N,1,43.1,N,3
ITT,03/03/2014,11:06:51.999,43.04,Y,1,43.1,N,3
ITT,03/03/2014,11:06:52.000,43.04,N,1,43.1,N,3
ITT,03/03/2014,11:06:52.023,43.03,N,4,43.1,N,3
ITT,03/03/2014,11:06:52.039,43.04,N,1,43.1,N,3
ITT,03/03/2014,11:06:52.047,43.05,N,1,43.1,N,3
ITT,03/03/2014,11:06:52.879,43.04,N,2,43.1,N,3
ITT,03/03/2014,11:06:52.886,43.04,N,1,43.1,N,3
ITT,03/03/2014,11:06:52.887,43.04,N,1,43.1,N,4
ITT,03/03/2014,11:06:52.896,43.03,N,4,43.1,N,4
ITT,03/03/2014,11:06:52.909,43.03,N,4,43.1,N,3
ITT,03/03/2014,11:06:53.054,43.04,N,1,43.1,N,3
ITT,03/03/2014,11:06:58.572,43.04,N,1,43.09,N,1
ITT,03/03/2014,11:06:58.592,43.04,T,1,43.09,N,1
ITT,03/03/2014,11:06:58.594,43.04,T,1,43.09,B,1
ITT,03/03/2014,11:06:58.596,43.04,T,1,43.1,T,1
ITT,03/03/2014,11:06:58.675,43.04,T,1,43.1,B,3
ITT,03/03/2014,11:06:58.676,43.04,T,1,43.09,P,1
ITT,03/03/2014,11:07:02.165,43.03,N,3,43.09,P,1
ITT,03/03/2014,11:07:02.231,43.04,N,1,43.09,P,1
ITT,03/03/2014,11:07:07.747,43.04,T,1,43.09,P,1
ITT,03/03/2014,11:07:07.752,43.04,T,1,43.08,N,1
ITT,03/03/2014,11:07:07.775,43.04,T,1,43.08,T,2
ITT,03/03/2014,11:07:08.034,43.04,T,1,43.08,T,3
ITT,03/03/2014,11:07:08.285,43.03,N,3,43.08,T,3
ITT,03/03/2014,11:07:08.725,43.03,N,3,43.08,T,2
ITT,03/03/2014,11:07:08.777,43.03,N,3,43.08,T,1
ITT,03/03/2014,11:07:09.428,43.03,N,1,43.08,T,1
ITT,03/03/2014,11:07:09.429,43.03,C,1,43.08,T,1
ITT,03/03/2014,11:07:09.431,43.03,P,1,43.08,T,1
ITT,03/03/2014,11:07:26.941,43.03,P,1,43.07,N,1
ITT,03/03/2014,11:07:26.942,43.03,P,1,43.07,N,2
ITT,03/03/2014,11:07:26.965,43.03,P,1,43.07,N,3
ITT,03/03/2014,11:07:26.965,43.03,P,1,43.07,N,4
ITT,03/03/2014,11:07:27.124,43.03,P,1,43.06,N,1
ITT,03/03/2014,11:07:27.152,43.03,P,1,43.05,N,1
ITT,03/03/2014,11:07:27.170,43.03,P,1,43.05,Y,1
ITT,03/03/2014,11:07:27.171,43.03,P,1,43.06,J,1
ITT,03/03/2014,11:07:27.171,43.03,P,1,43.06,N,1
ITT,03/03/2014,11:07:28.955,43.03,P,1,43.06,Y,1
ITT,03/03/2014,11:07:32.036,43.02,C,1,43.06,Y,1
ITT,03/03/2014,11:07:32.037,43.02,N,1,43.06,Y,1
ITT,03/03/2014,11:07:32.051,43.02,N,1,43.05,N,1
ITT,03/03/2014,11:07:32.054,43.01,N,2,43.05,N,1
ITT,03/03/2014,11:07:32.138,43.01,N,1,43.05,N,1
ITT,03/03/2014,11:07:33.017,43.01,N,2,43.05,N,1
ITT,03/03/2014,11:07:33.078,43.01,N,1,43.05,N,1
ITT,03/03/2014,11:07:33.478,43.02,N,1,43.05,N,1
ITT,03/03/2014,11:07:33.501,43.01,P,1,43.05,N,1
ITT,03/03/2014,11:07:33.587,43.02,N,1,43.05,N,1
ITT,03/03/2014,11:07:33.610,43.01,P,1,43.05,N,1
ITT,03/03/2014,11:07:33.696,43.02,N,1,43.05,N,1
ITT,03/03/2014,11:07:33.719,43.01,P,1,43.05,N,1
ITT,03/03/2014,11:07:33.978,43.02,N,1,43.05,N,1
ITT,03/03/2014,11:07:34.001,43.01,P,1,43.05,N,1
ITT,03/03/2014,11:07:34.129,43.02,N,1,43.05,N,1
ITT,03/03/2014,11:07:34.150,43.01,P,1,43.05,N,1
ITT,03/03/2014,11:07:35.234,43.01,P,1,43.05,B,4
ITT,03/03/2014,11:07:36.766,43.01,N,1,43.05,B,4
ITT,03/03/2014,11:07:37.345,43.01,N,1,43.04,N,1
ITT,03/03/2014,11:07:37.349,43.0,K,12,43.04,N,1
ITT,03/03/2014,11:07:37.456,43.01,N,1,43.04,N,1
ITT,03/03/2014,11:07:37.473,43.01,N,1,43.04,N,2
ITT,03/03/2014,11:07:37.478,43.01,N,1,43.04,N,3
ITT,03/03/2014,11:07:37.479,43.01,N,1,43.04,N,4
ITT,03/03/2014,11:07:38.509,43.0,K,12,43.04,N,4
ITT,03/03/2014,11:07:40.069,43.0,K,12,43.03,Y,1
ITT,03/03/2014,11:07:46.284,43.0,K,12,43.03,B,4
ITT,03/03/2014,11:07:51.795,43.0,K,12,43.02,T,1
ITT,03/03/2014,11:07:51.894,43.0,K,10,43.02,T,1
ITT,03/03/2014,11:07:51.895,43.0,K,10,43.02,Y,1
ITT,03/03/2014,11:07:51.895,43.0,K,10,43.03,B,4
ITT,03/03/2014,11:07:51.896,43.0,K,10,43.02,K,1
ITT,03/03/2014,11:07:51.896,43.0,N,2,43.02,K,1
ITT,03/03/2014,11:07:51.896,43.0,T,1,43.02,K,1
ITT,03/03/2014,11:07:51.896,42.99,N,1,43.02,K,1
ITT,03/03/2014,11:07:51.896,42.99,N,1,43.01,T,1
ITT,03/03/2014,11:07:51.896,42.99,N,1,43.01,T,2
ITT,03/03/2014,11:07:51.896,42.99,N,1,43.01,T,3
ITT,03/03/2014,11:07:51.897,43.0,C,1,43.01,T,3
ITT,03/03/2014,11:07:51.897,42.99,T,1,43.01,T,3
ITT,03/03/2014,11:07:51.897,43.0,N,1,43.01,T,3
ITT,03/03/2014,11:07:51.897,42.99,T,1,43.01,T,3
ITT,03/03/2014,11:07:51.897,42.99,T,1,43.01,T,2
ITT,03/03/2014,11:07:51.897,42.99,T,1,43.01,T,1
ITT,03/03/2014,11:07:51.897,42.99,T,1,43.0,T,1
ITT,03/03/2014,11:07:51.897,42.99,T,1,43.0,T,2
ITT,03/03/2014,11:07:51.897,42.99,T,1,43.0,T,1
ITT,03/03/2014,11:07:51.908,42.99,T,1,43.01,N,1
ITT,03/03/2014,11:07:51.909,43.0,T,1,43.01,N,1
ITT,03/03/2014,11:07:51.909,43.0,T,2,43.01,N,1
ITT,03/03/2014,11:07:51.909,43.0,T,3,43.01,N,1
ITT,03/03/2014,11:07:51.909,43.0,T,4,43.01,N,1
ITT,03/03/2014,11:07:51.909,43.0,T,5,43.01,N,1
ITT,03/03/2014,11:07:51.909,43.0,T,5,43.02,K,1
ITT,03/03/2014,11:07:51.912,43.0,T,4,43.02,K,1
ITT,03/03/2014,11:07:51.919,43.0,T,3,43.02,K,1
ITT,03/03/2014,11:07:52.054,43.0,T,2,43.02,K,1
ITT,03/03/2014,11:07:52.054,43.0,T,1,43.02,K,1
ITT,03/03/2014,11:07:52.054,42.99,N,2,43.02,K,1
ITT,03/03/2014,11:07:52.057,42.99,N,1,43.02,K,1
ITT,03/03/2014,11:07:53.940,42.99,D,1,43.02,K,1
ITT,03/03/2014,11:07:53.940,42.99,D,1,43.01,N,1
ITT,03/03/2014,11:07:54.064,42.99,T,1,43.01,N,1
ITT,03/03/2014,11:07:54.494,42.98,P,2,43.01,N,1
ITT,03/03/2014,11:07:54.798,42.98,P,2,43.01,Y,1
ITT,03/03/2014,11:07:54.799,42.98,P,2,43.02,N,2
ITT,03/03/2014,11:07:54.808,42.98,P,2,43.02,N,1
ITT,03/03/2014,11:07:54.817,42.98,P,2,43.01,N,1
ITT,03/03/2014,11:07:54.854,42.99,T,1,43.01,N,1
ITT,03/03/2014,11:07:55.191,42.99,T,1,43.01,T,1
ITT,03/03/2014,11:07:55.775,42.99,T,1,43.02,K,1
ITT,03/03/2014,11:07:55.789,42.99,T,1,43.01,N,1
ITT,03/03/2014,11:07:55.834,42.99,T,1,43.01,T,1
ITT,03/03/2014,11:07:56.496,42.98,P,2,43.01,T,1
ITT,03/03/2014,11:07:56.775,42.98,P,2,43.01,Y,3
ITT,03/03/2014,11:07:56.905,42.98,P,2,43.01,Y,2
ITT,03/03/2014,11:07:56.997,42.98,P,2,43.01,Y,3
ITT,03/03/2014,11:07:57.003,42.99,T,1,43.01,Y,3
ITT,03/03/2014,11:07:57.679,42.99,T,1,43.01,Y,2
ITT,03/03/2014,11:07:58.294,42.98,P,2,43.01,Y,2
ITT,03/03/2014,11:07:58.294,42.98,P,2,43.01,Y,3
ITT,03/03/2014,11:08:04.487,42.98,P,2,43.01,Y,2
ITT,03/03/2014,11:08:09.785,42.98,P,2,43.01,Y,3
ITT,03/03/2014,11:08:15.364,42.98,P,2,43.01,Y,2
